AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2024;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;NÃO SE APLICA;NÃO SE APLICA;22;SAÚDE COLETIVA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016079P8;SAÚDE COLETIVA NA AMAZÔNIA;HEALTH, ENVIRONMENT AND SOCIETY IN AMAZONIA;MESTRADO;3;2014;2014;EM FUNCIONAMENTO;18FEB2014:00:00:00;265567;198980
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS;POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS;NÃO SE APLICA;45;INTERDISCIPLINAR;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016002P5;DESENVOLVIMENTO SUSTENTÁVEL DO TRÓPICO ÚMIDO;SUSTAINABLE DEVELOPMENT OF THE HUMID TROPICS;MESTRADO/DOUTORADO;7;1977;1977/1994;EM FUNCIONAMENTO;17MAY2013:00:00:00;262105;197187
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016035P0;EDUCAÇÃO;POSTGRADUATE PROGRAM IN EDUCATION;MESTRADO/DOUTORADO;5;2003;2003/2008;EM FUNCIONAMENTO;24JAN2014:00:00:00;260843;196314
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;INTERDISCIPLINAR;NÃO SE APLICA;NÃO SE APLICA;45;INTERDISCIPLINAR;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BRAGANÇA;ACADÊMICO;15001016067P0;LINGUAGENS E SABERES NA AMAZÔNIA;LANGUAGE AND KNOWLEDGE IN THE AMAZON;MESTRADO;3;2011;2011;EM FUNCIONAMENTO;26JUN2013:00:00:00;256668;192950
2024;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016068P6;BIOTECNOLOGIA;POSTGRADUATE PROGRAM IN BIOTECHNOLOGY;MESTRADO/DOUTORADO;5;2011;2011/2011;EM FUNCIONAMENTO;01NOV2011:00:00:00;259334;195144
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016169P7;ADMINISTRAÇÃO;ADMINISTRATION;MESTRADO;3;2020;2020;EM FUNCIONAMENTO;03MAR2021:00:00:00;256348;192647
2024;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016017P2;GEOLOGIA E GEOQUÍMICA;GRADUATE PROGRAM IN GEOLOGY AND GEOCHEMISTRY;MESTRADO/DOUTORADO;7;1992;1992/1992;EM FUNCIONAMENTO;05JUN2012:00:00:00;262054;197127
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;CIÊNCIAS CONTÁBEIS;CIÊNCIAS CONTÁBEIS;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016172P8;CONTABILIDADE;MASTER IN ACCOUNTING;MESTRADO;A;2024;2024;EM FUNCIONAMENTO;22AUG2024:00:00:00;258614;194536
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CANCEROLOGIA;CLÍNICA MÉDICA;CANCEROLOGIA;15;MEDICINA I;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016071P7;ONCOLOGIA E CIÊNCIAS MÉDICAS;ONCOLOGY AND MEDICAL SCIENCES;MESTRADO/DOUTORADO;5;2011;2011/2014;EM FUNCIONAMENTO;21SEP2012:00:00:00;262079;197161
2024;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;PROFISSIONAL;15001016069P2;PROCESSOS CONSTRUTIVOS E SANEAMENTO URBANO;CONSTRUCTION PROCESS AND URBAN SANITATION;MESTRADO PROFISSIONAL;3;2011;2011;EM FUNCIONAMENTO;26APR2012:00:00:00;261931;197037
2024;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016175P7;ESTUDOS DA LINGUAGEM;LANGUAGE STUDIES;MESTRADO;A;2024;2024;EM FUNCIONAMENTO;15AUG2024:00:00:00;256913;193207
2024;ENGENHARIAS;ENGENHARIA MECÂNICA;APROVEITAMENTO DE ENERGIA;PROJETOS DE MÁQUINAS;APROVEITAMENTO DE ENERGIA;13;ENGENHARIAS III;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016051P6;ENGENHARIA DE RECURSOS NATURAIS DA AMAZÔNIA;GRADUATE PROGRAM IN NATURAL RESOURCE ENGINEERING IN THE AMAZON;DOUTORADO;3;2006;2006;EM DESATIVACAO;19APR2024:00:00:00;256655;192965
2024;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016037P3;FÍSICA;GRADUATE PROGRAM IN PHYSICS;MESTRADO/DOUTORADO;6;2002;2002/2010;EM FUNCIONAMENTO;16MAY2013:00:00:00;266397;199577
2024;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016016P6;GEOFÍSICA;GRADUATE PROGRAM IN GEOPHYSICS;MESTRADO/DOUTORADO;4;1992;1992/1992;EM FUNCIONAMENTO;01JUN2010:00:00:00;257937;193943
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;TUCURUÍ;PROFISSIONAL;15001016092P4;COMPUTAÇÃO APLICADA;GRADUATE PROGRAM IN APPLIED COMPUTING;MESTRADO PROFISSIONAL;3;2016;2016;EM FUNCIONAMENTO;03AUG2016:00:00:00;258294;194234
2024;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;SERVIÇO SOCIAL;NÃO SE APLICA;NÃO SE APLICA;32;SERVIÇO SOCIAL;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016036P7;SERVIÇO SOCIAL;GRADUATE PROGRAM IN SOCIAL WORK;MESTRADO/DOUTORADO;5;1996;1996/2017;EM FUNCIONAMENTO;23JUL2013:00:00:00;257248;193498
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016003P1;DIREITO;MASTER AND PHD PROGRAM IN LAW AT FEDERAL UNIVERSITY OF PARÁ, BRAZIL;MESTRADO/DOUTORADO;5;1984;1984/2003;EM FUNCIONAMENTO;20DEC2013:00:00:00;264337;198253
2024;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;ANANINDEUA;ACADÊMICO;15001016168P0;CIÊNCIA E ENGENHARIA DE MATERIAIS;MATERIALS SCIENCE AND ENGINEERING;MESTRADO;3;2020;2020;EM FUNCIONAMENTO;02SEP2020:00:00:00;256450;192766
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA, TECNOLOGIA E GESTÃO;ENGENHARIA, TECNOLOGIA E GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016164P5;CIÊNCIAS DO PATRIMÔNIO CULTURAL;CULTURAL HERITAGE SCIENCE;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;09APR2019:00:00:00;258241;194204
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS;POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS;NÃO SE APLICA;45;INTERDISCIPLINAR;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016027P8;AGRICULTURAS AMAZÔNICAS;GRADUATE PROGRAM IN AMAZONIAN AGRICULTURE;MESTRADO/DOUTORADO;5;2000;2000/2019;EM FUNCIONAMENTO;24OCT2012:00:00:00;264660;198552
2024;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016041P0;MATEMÁTICA E ESTATÍSTICA;POSTGRADUATE PROGRAM IN MATHEMATICS AND STATISTICS;MESTRADO;4;2004;2004;EM FUNCIONAMENTO;13NOV2013:00:00:00;258974;194893
2024;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016043P3;HISTÓRIA;GRADUATE STUDIES IN HISTORY;MESTRADO/DOUTORADO;5;2004;2004/2011;EM FUNCIONAMENTO;01NOV2011:00:00:00;255973;192325
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;SIM;"UNIR;UNIFAP;UFT;UFRR;UFOPA;UFAM;UFAC;UEA";FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016166P8;EDUCAÇÃO NA AMAZÔNIA;EDUCATION IN THE AMAZON;DOUTORADO;4;2020;2020;EM FUNCIONAMENTO;02MAR2020:00:00:00;259055;194926
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;CASTANHAL;ACADÊMICO;15001016156P2;ESTUDOS ANTRÓPICOS NA AMAZÔNIA;ANTHROPIC STUDIES IN AMAZONIA;MESTRADO;4;2017;2017;EM FUNCIONAMENTO;06APR2017:00:00:00;258143;194108
2024;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA;CIÊNCIA POLÍTICA;NÃO SE APLICA;NÃO SE APLICA;39;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016053P9;CIÊNCIA POLÍTICA;PROGRAM IN CIENCIA POLITIC;MESTRADO/DOUTORADO;4;2008;2008/2024;EM FUNCIONAMENTO;18MAR2014:00:00:00;259039;194913
2024;ENGENHARIAS;ENGENHARIA NAVAL E OCEÂNICA;ENGENHARIA NAVAL E OCEÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016085P8;ENGENHARIA NAVAL;GRADUATE PROGRAM IN NAVAL ENGINEERING;MESTRADO;3;2015;2015;EM FUNCIONAMENTO;23APR2015:00:00:00;263537;197823
2024;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;SIM;"UNIR;UNINILTONLINS;UNIFESSPA;UNIFAP;UNICEUMA;UNEMAT;UFT;UFRR;UFRA;UFR;UFOPA;UFMT;UFMA;UFAM;UFAC;UERR;UEPA;UEMASUL;UEMA;UEAP;UEA;MPEG;ITV-DS;INPA;IFRO-PORTO VELHO CALAMA;IFMT;IFMA-MONTE CASTELO;IFAP;IFAC;IEPA;IEC;FIOCRUZ-RO;FIOCRUZ;EMBRAPA RORAIMA;EMBRAPA RONDÔNIA;EMBRAPA REC. GENÉTICOS BIOTEC.;EMBRAPA PESCA E AQUICULTURA;EMBRAPA AMAZÔNIA ORIENTAL;EMBRAPA AMAZÔNIA OCIDENTAL;EMBRAPA AMAPÁ;EMBRAPA AGROSSILVIPASTORIL;EMBRAPA ACRE";FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;12001015038P1;BIODIVERSIDADE E BIOTECNOLOGIA - REDE BIONORTE;BIODIVERSITY AND BIOTECHNOLOGY - BIONORTE NETWORK;DOUTORADO;5;2012;2012;EM FUNCIONAMENTO;10AUG2012:00:00:00;264914;198678
2024;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016007P7;QUÍMICA;GRADUATE PROGRAM IN CHEMISTRY;MESTRADO/DOUTORADO;3;1987;1987/2005;EM FUNCIONAMENTO;07AUG2010:00:00:00;257336;193605
2024;ENGENHARIAS;ENGENHARIA QUÍMICA;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016010P8;ENGENHARIA QUÍMICA;CHEMICAL ENGINEERING GRADUATE PROGRAM;MESTRADO/DOUTORADO;4;1992;1992/2024;EM FUNCIONAMENTO;07AUG2010:00:00:00;262641;197322
2024;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016062P8;COMUNICAÇÃO, CULTURA E AMAZÔNIA;GRADUATE PROGRAM IN COMMUNICATION, CULTURE AND AMAZON;MESTRADO/DOUTORADO;5;2010;2010/2019;EM FUNCIONAMENTO;18JAN2013:00:00:00;259662;195467
2024;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016070P0;FILOSOFIA;PHILOSOPHY;MESTRADO;4;2011;2011;EM FUNCIONAMENTO;19MAR2014:00:00:00;260063;195778
2024;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;ARQUITETURA E URBANISMO;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016063P4;ARQUITETURA E URBANISMO;POST GRADUATE PROGRAM ON ARCHITECTURE AND URBANISM;MESTRADO/DOUTORADO;5;2010;2010/2019;EM FUNCIONAMENTO;02OCT2012:00:00:00;258278;194221
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO PÚBLICA;ADMINISTRAÇÃO PÚBLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;PROFISSIONAL;15001016073P0;GESTÃO PÚBLICA;PUBLIC MANAGEMENT;MESTRADO PROFISSIONAL;2;2012;2012;EM DESATIVACAO;14NOV2023:00:00:00;260951;196337
2024;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016049P1;CIÊNCIAS FARMACÊUTICAS;PHARMACEUTICAL SCIENCE UNDERGRADUATED PROGRAM;MESTRADO/DOUTORADO;4;2006;2006/2024;EM FUNCIONAMENTO;09DEC2013:00:00:00;262818;197469
2024;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;PROFISSIONAL;15001016159P1;CRIATIVIDADE E INOVAÇÃO EM METODOLOGIAS DE ENSINO SUPERIOR;CREATIVITY AND INNOVATION IN HIGHER EDUCATION METHODOLOGIES GRADUATE PROGRAM;MESTRADO PROFISSIONAL;4;2017;2017;EM FUNCIONAMENTO;15AUG2017:00:00:00;258794;194710
2024;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;ANÁLISE;ANÁLISE;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;SIM;UFAM;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016061P1;MATEMÁTICA - UFPA - UFAM;DOCTORAL PROGRAM IN MATHEMATICS;DOUTORADO;4;2010;2010;EM FUNCIONAMENTO;07FEB2014:00:00:00;259278;195108
2024;CIÊNCIAS BIOLÓGICAS;GENÉTICA;GENÉTICA;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016032P1;GENÉTICA E BIOLOGIA MOLECULAR;GENETICS AND MOLECULAR BIOLOGY;MESTRADO/DOUTORADO;6;2001;2001/2001;EM FUNCIONAMENTO;13JAN2014:00:00:00;258019;194005
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016047P9;CIÊNCIA DA COMPUTAÇÃO;COMPUTER SCIENCE;MESTRADO/DOUTORADO;5;2005;2005/2015;EM FUNCIONAMENTO;29NOV2012:00:00:00;257383;193652
2024;CIÊNCIAS HUMANAS;ANTROPOLOGIA;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016060P5;ANTROPOLOGIA;GRADUATE PROGRAM IN ANTHROPOLOGY;MESTRADO/DOUTORADO;5;2010;2010/2010;EM FUNCIONAMENTO;21JUN2013:00:00:00;261295;196594
2024;LINGÜÍSTICA, LETRAS E ARTES;ARTES;MÚSICA;MÚSICA;NÃO SE APLICA;11;ARTES;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;PROFISSIONAL;15001016173P4;MÚSICA;MUSIC;MESTRADO PROFISSIONAL;A;2024;2024;EM FUNCIONAMENTO;08APR2024:00:00:00;261546;196701
2024;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;ALTAMIRA;ACADÊMICO;15001016081P2;BIODIVERSIDADE E CONSERVAÇÃO;BIODIVERSITY AND CONSERVATION;MESTRADO;3;2014;2014;EM FUNCIONAMENTO;14FEB2014:00:00:00;257372;193641
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;PROFISSIONAL;15001016065P7;SEGURANÇA PUBLICA;PUBLIC SAFETY;MESTRADO PROFISSIONAL;4;2011;2011;EM FUNCIONAMENTO;21MAR2012:00:00:00;262759;197427
2024;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;FINANÇAS PÚBLICAS INTERNAS;ECONOMIA MONETÁRIA E FISCAL;FINANÇAS PÚBLICAS INTERNAS;28;ECONOMIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;PROFISSIONAL;15001016162P2;ECONOMIA APLICADA;MA IN APPLIED ECONOMICS;MESTRADO PROFISSIONAL;3;2019;2019;EM FUNCIONAMENTO;08MAY2019:00:00:00;261293;196592
2024;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;ACADÊMICO;15001016031P5;ENGENHARIA CIVIL;GRADUATE PROGRAM IN CIVIL ENGINEERING;MESTRADO/DOUTORADO;4;1999;1999/2015;EM FUNCIONAMENTO;07AUG2010:00:00:00;261274;196553
